あんみつ姫,あんみつ姫
桔梗屋弥生（初代）,一休さん
淵,伊藤潤二コレクション
面堂了子,うる星やつら
皆口由紀,エアマスター
コロ助（初代）,キテレツ大百科
キシリア・ザビ,機動戦士ガンダム
タリア・グラディス,機動戦士ガンダムSEED DESTINY
カレン・ジョシュワ,機動戦士ガンダム第08MS小隊
美樹,シティーハンター＊1
蛇遣い星座のシャイナ,聖闘士星矢
レミー島田,戦国魔神ゴーショーグン
藤原千代子（20～40代）,千年女優
シア,太陽の子エステバン（オリジナル版）
則巻アラレ,Dr.スランプシリーズ
ランチ,ドラゴンボール
大筒木カグヤ,NARUTO
ニルス,ニルスのふしぎな旅
スー,バンパイヤンキッズ
エスメロード,美少女戦士セーラームーン
クイーン・セレニティ,美少女戦士セーラームーンCrystal
バラライカ,BLACK LAGOON
ポプ子,ポプテピピック（第12話Aパート）
ミンキーモモ,魔法のプリンセスミンキーモモ
シャロン・ヴィンヤード/ベルモット,名探偵コナン
シャーロット・リンリン,ONE PIECE＊2
