荻野目苹果,輪るピングドラム
歌田光莉,輪るピングドラム
荒川憩,咲-Saki-阿知賀編episode of side-A
春日珠紀,緋色の欠片
ショコラ,ジュエルペット(劇場版)
安部菜々,アイドルマスターシンデレラガールズ
御影アキ,銀の匙
佐藤香苗,のうりん
マミコ（画像：右）,月刊少女野崎くん
崑崙八仙拓美,紅殻のパンドラ
ヒデコ,ラブライブ!
