ノエル=ヴァーミリオン,BLAZBLUE
ν-13,BLAZBLUE
Λ-11,BLAZBLUE
μ-12,BLAZBLUE
ルルー,ぷよぷよ※
ララ,探検ドリランド
高橋純,戦国コレクション
吹雪,最終戦艦withラブリーガールズ（日本版）
