立花ミシェル,アイカツ!
三輪皐月,アイカツ!
白樺リサ,アイカツ!
七転福音,紅殻のパンドラ
伊勢桜良,ハイスクール・フリート
黒崎麗,モブサイコ100
友希すずね,アイカツフレンズ
