マリア,GS美神
小竜姫,GS美神
コーアン,美少女戦士セーラームーン
毛利蘭,名探偵コナン
加賀美あつ子,ひみつのアッコちゃん(1998年版)
アルケニモン,デジモンアドベンチャー02
ノジコ※1,ONEPIECE
スズ,ボボボーボ・ボーボボ
ベンケイ,エア・ギア
ハーピー,ぷよぷよシリーズ
ペリシー,スターオーシャン(SFC版)
速魚,地獄先生ぬ～べ～
あやね,DEAD OR ALIVE
メルティーナ,ヴァルキリープロファイル
阿国,戦国無双シリーズ
ねね※2,戦国無双シリーズ
メアリー・カウフマン,テイルズオブヴェスペリア
ガリア,聖闘士星矢Ω
エルーナルーナ,第3次スパロボZ 天獄篇
彩葉(パチスロ版),beatmaniaIIDX
毛蘭,格闘美神武龍
アムル,スーパービックリマン
花丸五月,キテレツ大百科
日崎御角,うしおととら(OVA)
【AE-1β】ユーロパ,ツインシグナル
デニルモ,エデンズボゥイ
井上律子,エルフを狩るモノたち※3
モンナ,ドラゴンボール超
ケイ・ナガセ,エースコンバット5
