和泉奏秋,イナズマイレブンGO
狩屋マサキ,イナズマイレブンGO
木瀧常緒,イナズマイレブンGO
佐田土佐丸,イナズマイレブンGO
鉄角真,イナズマイレブンGOギャラクシー
ガンマ,イナズマイレブンGOクロノ・ストーン
ホス,イナズマイレブンGOクロノ・ストーン
戒=玖堂,E'S
ディッパー・パインズ,怪奇ゾーングラビティフォールズ
渋谷一也,ゴーストハント
デオン・ド・ボーモン,シュヴァリエ~LeChevalierD'Éon~
鳳星銘徳,獣神演武
山猫座のミラポロス,聖闘士星矢Ω
朝倉純一,D.C.〜ダ・カーポ〜
キックバック,トランスフォーマーアドベンチャー
ビーコン,トランスフォーマープライム
ホイルジャック,トランスフォーマープライム
千手柱間（少年期）,NARUTO
グレイ・マイケル・ビンセント,B-伝説! バトルビーダマン
ピアスン,遊戯王5D's
ブライ,流星のロックマン
