栗松鉄平,イナズマイレブン
ウルビダ,イナズマイレブン
アカスぺっち（画像右）,たまごっち!
ヤマネコ,ダンボール戦機
ジョジィ,ルミナスアーク2
ニンファドーラ・トンクス,ハリー・ポッター
時,生徒会役員共
原寿美鈴,暗殺教室
アオイ,ポケットモンスターシリーズ
シンディ・J,妖怪ウォッチ
おならず者,妖怪ウォッチ
モレゾウ,妖怪ウォッチ
