荒井将史,テニスの王子様
柳沢慎也,テニスの王子様
北斗武士,魁!!クロマティ高校
ジョナサン,満月をさがして
市河菱靖,変ゼミ
マーメン,HUNTER×HUNTER(1999年版)
田代(MAJOR),MAJOR
