トウヤ,ログ・ホライズン
ポロロッカ,ログ・ホライズン
白銀レッカ,ガイストクラッシャー
小野田坂道,弱虫ペダル
ヴァル→ヴァルカン,モンスター烈伝 オレカバトル
海野ぐりお,美少女戦士セーラームーンCrystal
佐伯希星,少年ハリウッド
うさ丸,ミカグラ学園組曲
ハシバ,乱歩奇譚
ラドニア,ヘタリア The World Twinkle
バット,北斗の拳イチゴ味
天草シオン,うたの☆プリンスさまっ♪
花房葉太郎,ランス・アンド・マスクス
緑谷出久※,僕のヒーローアカデミア
勝又揚太郎,とんかつDJアゲ太郎
小林芳雄,TRICKSTER～江戸川乱歩「少年探偵団」
杠花奏,覆面系ノイズ
近藤幸男,はんだくん
ナランチャ・ギルガ,ジョジョの奇妙な冒険 黄金の風
