花束の少女,マクロス7
シビル,マクロス7
パステル・G・キング,フォーチュン・クエストL
七瀬美雪,金田一少年の事件簿
緑川ケロ,ロックマンエグゼシリーズ
トードマン,ロックマンエグゼシリーズ
ミス・ゴールデンウィーク,ONE PIECE
久保栞,マリア様がみてる
山吹祈里/キュアパイン,フレッシュプリキュア
鷹津ココネ,ヨコハマ買い出し紀行
デコレっち,たまごっち
セーラ,SDガンダムフォース
