橘桔平,テニスの王子様
金田一郎,テニスの王子様
驃騎,十二国記
グロ・キシニア,家庭教師ヒットマンREBORN!
青髪ピアス,とある魔術の禁書目録
ユウマ,怪談レストラン
ビックスロー,FAIRYTAIL
カップラーメンマン,遊戯王5D's
針生蔵人,俺たちに翼はない
アダムス・ティネル,機動戦士ガンダムAGE
笹原幸治郎,日常
平坂黄泉,未来日記
飛鳥享,エリアの騎士
磯谷ゲンドウ,ダンボール戦機ウォーズ
ギンガスパーク,ウルトラマンギンガ
