大石秀一郎,テニスの王子様
森辰徳,テニスの王子様
野村拓也,テニスの王子様
首藤聡,テニスの王子様
藤代誠二,ホイッスル!
現国,うぽって!!
久川鉄道(ぽっぽ),あの日見た花の名前を僕達はまだ知らない。
乱崎凰火,狂乱家族日記
ファング=バスカヴィル,PandoraHearts
マッハアラート,トランスフォーマーカーロボット
本田ヒロト(初代),遊☆戯☆王デュエルモンスターズ
猿渡ゴオ,神魂合体ゴーダンナー
ニセパンダ,戦勇。
ディツェンバー・ツヴォルフ,戦勇。
田中総市郎,げんしけん 二代目
平子丈,東京喰種
ナヴィガ,バスカッシュ!
泡玉のルブバ,ボボボーボ・ボーボボ
初芝薫,ぽてまよ
