鮮血のガルベル,ボボボーボ・ボーボボ
黄河文明 ,ボボボーボ・ボーボボ
エルフ・ノベンバー,戦勇。
丹波橋紅司,いなり、こんこん、恋いろは。
シャム,聖闘士星矢Ω
ハティ,聖闘士星矢Ω
レイ,ドラゴンコレクション
美好ヒロミ,カードファイト!!ヴァンガード
鷲村ユキヒデ, クロスファイトビーダマン、クロスファイトビーダマンeS
セボルガ,ヘタリア
テネオ,聖闘士星矢 THE LOST　CANVAS 冥王神話　（OVA）
