ノノ,ファイアーエムブレム覚醒
雑賀城,御城プロジェクト
宇都宮城,御城プロジェクト
本庄城,御城プロジェクト
モコ,見習い魔女とモコモコフレンズ
二条城,御城プロジェクト
インバース,ファイアーエムブレム覚醒
伊吹みなも,Memories Off
北条知奈,らぶドル〜Lovely Idol〜
天狐,クイーンズゲイト
パピヨンリリィ,パピヨンローゼ
乙女城,御城プロジェクト
マックス・コールフィールド,ライフ イズ ストレンジ
みつばちマーヤ,マーヤ
リズ,ドラゴンズドグマオンライン
K,ACVD
