宮森あおい,SHIROBAKO
ミムジー&ロロ,SHIROBAKO
一宮エルナ,ミカグラ学園組曲
祠堂圭,がっこうぐらし!
蒼井結衣,12歳。
A子,アクティヴレイド-機動強襲室第八係
真手凛,ご注文はうさぎですか?
レフィーヤ・ウィリディス,ダンジョンに出会いを求めるのは間違っているだろうか
肉子,おしえて!ギャル子ちゃん
若葉皆実,モンスターストライク
桃乃今日子,セイレン
クロエ,マーベルフューチャー・アベンジャーズ
ノブリスの秘書,機動戦士ガンダム鉄血のオルフェンズ
勝田葉菜子,風が強く吹いている
"",""
