アカツキ,アカツキ電光戦記
ムラクモ,アカツキ電光戦記
大魏,アカツキ電光戦記
織部僧,蒼き鋼のアルペジオ
ガイア,FE覚醒
遠藤亮介,SHIROBAKO
ゲイラス,天体戦士サンレッド
真奥貞夫,はたらく魔王さま!※
"",""
